,0
14574,1129211986
14576,1129211865
14577,1479414869
14578,1039714193
14579,1541211433
14580,1105715919
14581,1430711433
14582,1042312266
14583,1069314100
14584,1104215304
14585,1039712953
14586,1387113487
14587,1125911292
14588,1161810721
14589,1129812278
14590,1039711973
14591,1129810821
14592,1129811049
14593,1467914869
14594,1143313296
14596,1082111057
14597,1129210849
14598,1330311953
14599,1169715070
14600,1127811995
14601,1320412892
14602,1129813930
14603,1379614107
14604,1474713796
14605,1072114100
14606,1393010994
14607,1393014747
14608,1143313930
14609,1425214771
14611,1477112892
14613,1477113204
14614,1161814986
14615,1129813204
14616,1039710423
14617,1125912191
14618,1105710397
14619,1105712992
14620,1334210821
14621,1298213830
14622,1161814843
14625,1486911292
14626,1405712892
14627,1334212953
14628,1349511618
14629,1143311278
14630,1226613303
14631,1295111298
14632,1039711697
14633,1072111278
14634,1105713487
14635,1323211433
14636,1393010821
14637,1320414683
14638,1484313930
14639,1127814027
14640,1129813930
14641,1288914100
14643,1320413303
14644,1337711298
14645,1247813495
14646,1119310423
14647,1489314747
14648,1126711433
14649,1426211292
14650,1477111057
14651,1334214100
14652,1320413244
14653,1226413303
14654,1323011057
14655,1039711150
14656,1106614100
14657,1143313796
14658,1129814457
14660,1410010397
14661,1486914747
14663,1449213930
14664,1530410397
14665,1320412339
14666,1275812173
14667,1477113830
14668,1069310397
14669,1393014696
14670,1233914107
14671,1405712889
14672,1289210397
14673,1160310466
14674,1477111057
14675,1289214771
14676,1129812896
14677,1348711775
14678,1393010821
14679,1402511697
14680,1393014057
14681,1467914831
14682,1105712197
14683,1129813487
14684,1323212892
14685,1226611697
14686,1157713930
14688,1039711109
14689,1490812266
14690,1161814771
14691,1039713303
14692,1143314524
14693,1298214107
14694,1143313871
14695,1412212264
14696,1233911433
14697,1105715412
14698,1468511278
14699,1410011193
14700,1129213930
14701,1106610397
14703,1348712278
14704,1104214100
14705,1532311057
14706,1467914747
14707,1348512953
14708,1288411433
14709,1474712173
14711,1086810397
14713,1039712478
14714,1289214893
14715,1330312889
14717,1348714771
14718,1288912264
14719,1099412264
14720,1298214679
14721,1474711259
14723,1410713891
14725,1295313232
14726,1217314679
14727,1288914771
14728,1127810721
14729,1288911697
14730,1247813930
14731,1452410397
14732,1129210693
14733,1348714520
14734,1105712264
14735,1219110423
14736,1143311057
14737,1319814869
14738,1498610397
14739,1468310397
14740,1501613198
14741,1226410431
14742,1489314057
14743,1463512478
14744,1323211259
14745,1349511278
14746,1410714689
14747,1385111259
14748,1039711292
14749,1474711292
14752,1129812278
14753,1477113487
14754,1348714108
14755,1489314747
14756,1226414683
14757,1289213796
14759,1039710781
14761,1486912266
14762,1410711921
14763,1537614679
14764,1042312478
14765,1125913851
14766,1232311057
14767,1498613930
14769,1288911433
14770,1014113487
14771,1288911884
14772,1195311057
14773,1476111637
14774,1039711433
14775,1039711618
14776,1430714100
14777,1039714771
14778,1160311292
14780,1288911292
14781,1233914635
14782,1405711298
14785,1014012892
14786,1323013930
14787,1197312266
14788,1410011697
14789,1029914709
14790,1129214057
14791,1393012889
14792,1129814683
14793,1410014576
14794,1295314027
14795,1449215016
14796,1226610599
14797,1129212441
14798,1490814831
14799,1393012953
14800,1039711433
14801,1039712448
14802,1295310721
14803,1410013244
14804,1226612451
14805,1412212264
14806,1062711292
14807,1161813485
14808,1069312892
14809,1288912266
14810,1393013198
14811,1247812451
14812,1419311057
14813,1379612892
14814,1410010721
14815,1129215304
14816,1288914831
14818,1393014107
14820,1320412191
14821,1079213930
14822,1217312402
14823,1348711433
14824,1474714570
14825,1099414747
14826,1161811057
14827,1288910627
14828,1474711292
14829,1161813204
14831,1127812478
14832,1129211638
14833,1467914747
14835,1129814869
14836,1129211603
14837,1127812953
14839,1295414057
14840,1169715016
14841,1490814771
14842,1215614869
14843,1486912478
14844,1530413930
14845,1489312892
14846,1288913930
14847,1393111298
14848,1069313930
14849,1477111618
14850,1039713204
14851,1217312758
14853,1039714193
14854,1217312982
14855,1129813198
14856,1474714831
14857,1244810397
14858,1039711298
14859,1541211057
14861,1325612266
14862,1288914831
14863,1169714843
14864,1226615304
14865,1393014122
14866,1129214893
14867,1393011274
14868,1295314027
14870,1247812266
14871,1383014893
14872,1393111057
14873,1226613244
14874,1042311540
14875,1161811697
14876,1129810561
14877,1129814783
14878,1410012953
14879,1143313204
14880,1289213495
14881,1393011109
14882,1393014108
14883,1043110397
14884,1226613061
14885,1072114122
14886,1467913198
14888,1129211865
14889,1052913487
14890,1078110397
14891,1489311292
14892,1405712892
14893,1324411057
14894,1219110599
14895,1289210140
14896,1483112889
14898,1295313577
14899,1412212264
14900,1393011057
14901,1039710599
14902,1289210713
14903,1467913796
14904,1379614747
14905,1110911298
14906,1129212519
14907,1428811292
14908,1042311618
14909,1039710208
14910,1039712451
14911,1412210397
14912,1410013204
14913,1463510397
14914,1484313303
14915,1086811057
14916,1319812889
14917,1039714683
14918,1477114893
14919,1247810423
14920,1219112953
14921,1161815016
14922,1039710980
14923,1039713360
14924,1410014321
14925,1039710721
14926,1039715607
14927,1323214107
14928,1129212892
14929,1393010721
14931,1348712266
14932,1393011618
14933,1129811618
14934,1142313930
14935,1474710721
14936,1393013487
14937,1106611278
14938,1072111618
14939,1226615304
14940,1040813487
14941,1025712264
14942,1349511618
14943,1226611057
14944,1154012892
14945,1062011292
14946,1129213198
14947,1477110713
14948,1039714100
14949,1410010581
14950,1161813204
14951,1486910140
14952,1043411057
14953,1509611618
14954,1161810721
14955,1233911278
14956,1467913198
14957,1082110397
14959,1393010990
14960,1467912892
14961,1289214107
14962,1226411618
14963,1126712266
14965,1457611057
14966,1077914869
14967,1490814831
14969,1169710693
14970,1239113204
14971,1127811618
14972,1289212889
14973,1129211986
14975,1537612892
14976,1129814747
14977,1039711697
14979,1129212892
14980,1105715412
14981,1329611433
14982,1387113487
14983,1410714570
14984,1320410693
14985,1161813303
14986,1336010397
14987,1129812953
14988,1334211057
14989,1289214771
14990,1226611278
14992,1226613303
14993,1410711921
14996,1161811298
14997,1226611298
14998,1143311057
14999,1477112266
15000,1013511433
15001,1457014771
15002,1105713930
15003,1289214771
15004,1153711433
15005,1127814747
15006,1468311298
15008,1393014576
15009,1029911630
15010,1348514100
15011,1129814831
15012,1483114908
15013,1393014307
15014,1226412266
15016,1537611298
15017,1169712451
15018,1320413796
15019,1474711884
15020,1129214831
15021,1105712892
15023,1379612892
15024,1129213198
15025,1329614100
15026,1410711259
15027,1072114635
15028,1348711066
15029,1410712892
15030,1104213232
15031,1069311697
15032,1129213487
15033,1072114679
15034,1320413487
15036,1393011618
15037,1169714843
15038,1289214570
15039,1393015016
15040,1474715304
15041,1393010874
15042,1320412264
15043,1348710397
15044,1393011433
15045,1457412264
15046,1029914747
15047,1105711953
15048,1289210721
15049,1129211066
15050,1042311298
15051,1410712266
15052,1541213930
15053,1125914107
15054,1410713244
15056,1129211865
15057,1393013290
15058,1393011057
15060,1129212266
15062,1039711721
15063,1379612892
15064,1326414747
15065,1467914831
15066,1348710141
15067,1412213204
15068,1349510721
15069,1226610721
15070,1387115016
15071,1329612953
15072,1029914747
15073,1477112892
15074,1483110800
15075,1348713232
15076,1320411618
15078,1393011278
15079,1129815401
15080,1133610299
15081,1393011292
15082,1402711278
15083,1393112953
15084,1082114730
15085,1219113796
15086,1477111298
15088,1393013871
15089,1474712478
15091,1530413296
15092,1129810781
15093,1143311003
15094,1484311298
15095,1467911259
15096,1288914570
15097,1474712892
15099,1039710980
15100,1105714100
15101,1295313930
15102,1161811697
15103,1484211298
15104,1410010785
15105,1530410397
15106,1245115356
15107,1348713076
15108,1129811057
15109,1469814747
15110,1039712339
15112,1078110397
15113,1067614082
15114,1169711278
15115,1410710821
15116,1530411298
15117,1084911292
15118,1484211298
15119,1042311292
15120,1410010135
15121,1467910821
15122,1127810693
15123,1288914679
15124,1104212264
15125,1182313930
15126,1393011298
15127,1226610397
15128,1467914869
15129,1530414576
15130,1524911057
15131,1105710990
15132,1295310599
15133,1330313931
15134,1410715016
15135,1410811433
15136,1226411503
15137,1106711298
15138,1143312266
15139,1387114679
15141,1449212264
15142,1247814831
15143,1419310397
15144,1143314027
15145,1348512953
15146,1079213487
15147,1405714869
15148,1105710431
15149,1129811995
15151,1104213930
15153,1288912892
15154,1610114747
15155,1320410821
15157,1039713422
15159,1419310693
15161,1457013796
15162,1245111433
15163,1393010990
15165,1169711066
15166,1468312266
15168,1226615412
15169,1199611278
15170,1348713433
15171,1039714869
15173,1295314492
15174,1072111278
15175,1219711697
15176,1410710140
15177,1489310800
15178,1039712889
15179,1474712892
15180,1410711042
15181,1323214100
15182,1226610721
15183,1129814783
15184,1039711433
15185,1125910599
15186,1489312889
15187,1410714747
15188,1071314107
15190,1014012889
15191,1078110397
15192,1052912266
15193,1486914747
15194,1104211057
15195,1348711292
15196,1410711259
15197,1452412266
15198,1244811298
15199,1349510397
15200,1393013871
15201,1129213487
15202,1125910693
15203,1119312264
15204,1288913796
15205,1129211775
15206,1432111278
15207,1410714869
15208,1474714262
15210,1385111259
15211,1486910397
15212,1410713232
15213,1039711618
15214,1161815016
15215,1217312892
15216,1169715304
15217,1530411298
15218,1226613930
15219,1129211298
15220,1323214683
15221,1072113930
15222,1226611982
15223,1410712896
15224,1114012266
15225,1315811298
15226,1039711697
15227,1127812953
15228,1233911298
15229,1105715295
15230,1073212478
15231,1474714908
15232,1233914635
15233,1323214869
15234,1219114679
15235,1467911638
15236,1129811980
15237,1348511292
15238,1046614512
15240,1541211057
15241,1039711721
15242,1530411618
15243,1127812892
15244,1410012953
15245,1119311292
15246,1219113232
15247,1105712478
15248,1476111823
15249,1477112892
15250,1129213871
15251,1169710257
15252,1039711278
15253,1039710135
15254,1226610423
15255,1483112892
15256,1288914679
15257,1119314869
15259,1402713930
15260,1142312266
15261,1226414122
15262,1457612953
15263,1348711259
15265,1474713930
15267,1393015370
15269,1198613930
15270,1247810721
15271,1537612266
15272,1288911433
15273,1530410821
15274,1199511057
15275,1410810397
15278,1217312402
15279,1288912266
15280,1468311298
15281,1393013342
15282,1486910397
15283,1477114679
15284,1334210397
15285,1393112953
15286,1029911298
15287,1160314869
15288,1474714771
15290,1161810397
15291,1129811433
15292,1405713264
15293,1039715016
15294,1069312266
15295,1393011298
15296,1477111433
15297,1252314747
15298,1537612889
15299,1240212173
15300,1288913495
15302,1025711278
15303,1530411433
15304,1127810721
15305,1410715376
15306,1410013485
15307,1298214747
15308,1393011278
15310,1329612953
15311,1226613422
15312,1348712889
15314,1393011057
15315,1334712173
15316,1330310423
15317,1289611292
15318,1467914570
15319,1537612892
15320,1039714635
15321,1169710821
15322,1105714576
15323,1468511618
15324,1169710693
15326,1197711433
15327,1320410158
15328,1247814843
15329,1221713930
15330,1334211292
15331,1379614747
15332,1288914683
15333,1082111057
15334,1129213342
15336,1393011337
15337,1412211057
15338,1209411292
15339,1383012173
15340,1412211057
15341,1393014908
15342,1315812191
15343,1467914869
15345,1330311624
15346,1219112451
15347,1143310980
15348,1457012892
15349,1105710980
15351,1129212339
15352,1477114570
15354,1330313487
15355,1393012339
15356,1125910821
15357,1079213204
15358,1484312478
15360,1463511057
15361,1463313487
15363,1410714683
15364,1072114771
15365,1072110397
15366,1039714098
15367,1161814685
15368,1467914057
15369,1295414893
15370,1105715412
15371,1410714908
15372,1537011057
15373,1129811057
15374,1348514100
15375,1072114122
15376,1320410397
15377,1105714893
15378,1069311042
15379,1129214908
15380,1342212266
15381,1383014771
15382,1129814635
15383,1247810792
15384,1349512889
15385,1129214683
15386,1129212982
15387,1490810397
15389,1169711066
15390,1323213487
15391,1188414747
15392,1405714831
15393,1125911697
15394,1393112478
15395,1289214771
15396,1029914747
15397,1474712889
15398,1474711884
15399,1084914869
15400,1541212266
15401,1126711278
15402,1039710994
15403,1129814107
15404,1530413296
15405,1039715919
15406,1393011618
15407,1275812173
15408,1411215295
15409,1143310333
15410,1379612889
15411,1104211697
15412,1295311066
15413,1484313204
15414,1247811193
15415,1105711697
15417,1105713230
15418,1410010397
15419,1099410397
15420,1143311193
15421,1402710397
15422,1319814869
15423,1349512191
15424,1315811292
15426,1410714570
15427,1219113851
15428,1025711278
15430,1478314761
15431,1320412478
15432,1348714747
15433,1161811433
15434,1323211278
15435,1410014843
15436,1289214893
15437,1405711292
15438,1039710980
15439,1127812191
15440,1025711278
15441,1393114100
15442,1477114747
15443,1393011618
15445,1349510397
15446,1072110397
15447,1013611298
15448,1319814100
15449,1069311481
15450,1336010397
15451,1288914831
15452,1143313184
15453,1489312892
15454,1410710140
15456,1477114107
15457,1072111278
15458,1393011433
15459,1099410397
15460,1411213367
15461,1129212266
15462,1348711292
15463,1079213930
15464,1393012953
15466,1289813204
15467,1129211638
15469,1320412953
15470,1393011146
15471,1320413930
15472,1393010721
15473,1410014679
15474,1143313485
15475,1295314492
15476,1387113930
15477,1062014869
15478,1449214107
15479,1105711292
15480,1198613930
15481,1104214635
15482,1182313930
15483,1105713232
15484,1405714107
15485,1410711540
15486,1072114122
15488,1467914107
15489,1410011066
15491,1410013933
15492,1082115016
15493,1334210821
15495,1046613871
15496,1295311298
15497,1387112889
15498,1281914747
15499,1484310821
15500,1199611433
15501,1126711433
15502,1127814122
15503,1410010581
15504,1320413198
15505,1467912892
15506,1082110721
15508,1349512478
15509,1349510423
15510,1484311618
15511,1143314524
15512,1330312478
15513,1129211057
15514,1410013487
15515,1490814057
15516,1410011995
15517,1469814107
15518,1129213871
15519,1239110821
15520,1541211057
15522,1226410397
15523,1226414524
15524,1295414107
15525,1042310821
15526,1252314747
15527,1129810685
15529,1039714027
15530,1541212266
15531,1319811193
15532,1129811267
15533,1478312266
15534,1323013930
15536,1219711697
15537,1342210397
15538,1445711298
15539,1298212892
15540,1288914122
15541,1217312982
15542,1334213204
15543,1295313303
15544,1129813796
15546,1127813931
15547,1530412478
15548,1393010423
15549,1071314679
15550,1449211618
15551,1039710599
15552,1066614747
15553,1087410397
15554,1537011298
15555,1349512191
15556,1160314107
15557,1330313204
15558,1161812173
15559,1295314574
15560,1105712953
15561,1474710140
15562,1323213487
15563,1105711618
15564,1245113930
15565,1387112266
15566,1233914100
15567,1080013796
15568,1474712889
15570,1129215304
15571,1412210721
15572,1079212478
15573,1199512953
